BUSINESS NAME, MERCHANT ID, PRIMARY ACCOUNT NUMBER, POS DATA CODE, DATETIME, EXP DATE, CURRENCY CODE, AUTH AMOUNT, TERMINAL ID, ZIP, CITY
COMPANY 987,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9948554300512844846,5,20130312173210,0217,USD,41.56,4528177340801565,80457,Kittredge
COMPANY 988,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,7491554616480021147,6,20130312173210,1215,USD,4534.21,4609632865660948,76303,Wichita Falls
COMPANY 989,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,5026617832307567685,5,20130312173210,0814,USD,32.01,1472144565316973,67756,Saint Francis
COMPANY 990,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0658987966902163568,6,20130312173210,0915,USD,221.05,3000361962155663,60190,Winfield
COMPANY 991,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9119925856976454039,4,20130312173210,0215,USD,37.94,9431495281949470,11103,Astoria
COMPANY 992,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4525711767102213882,3,20130312173210,1216,USD,128.39,6326891488719311,29341,Gaffney
COMPANY 993,wgYeM7aOHZq2b7imlQ4cwiMKeECNezYOhMs,0619175050708779745,1,20130312173210,0817,USD,11.71,8833563388787086,83436,Newdale
COMPANY 994,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0020619668596096849,6,20130312173210,0414,USD,1.26,8977715276967672,47371,Portland
COMPANY 995,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9330420855671822795,0,20130312173210,0614,USD,38.44,1172166251491183,28663,Piney Creek
COMPANY 996,cGkqyO6DedjTVmJ3siXJhaPg3f7OmFzwnZG,8773338237952238581,3,20130312173210,0314,USD,287.90,2319423682270237,06904,Stamford
COMPANY 997,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0593540005594142751,6,20130312173210,1013,USD,191.35,4528177340801565,80457,Kittredge
COMPANY 998,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4609838848912097269,6,20130312173210,0817,USD,14.39,0475332198978230,83415,Idaho Falls
COMPANY 999,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0713025434288954371,0,20130312173210,0815,USD,256.83,9454569383851930,50981,Des Moines
COMPANY 1000,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3112546369350180725,4,20130312173210,1016,USD,15.83,4364483589179546,73725,Capron
COMPANY 1001,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1127502208159692736,3,20130312173212,0917,USD,2236.64,1172166251491183,28663,Piney Creek
COMPANY 1002,9Y8HpHidJkgpjiqg9L8sZWPCWRbyxR2BlGB,0270098093620431392,4,20130312173212,0416,USD,12.18,0537287880853907,67526,Ellinwood
COMPANY 1003,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7588228826806029346,3,20130312173212,0417,USD,46.34,7124513979990553,78767,Austin
COMPANY 1004,0ksmzX0Y2JGrPINa3Ua6GEKoKnSoGJteGFd,4455549004959485596,6,20130312173212,1213,USD,114.86,8150086738691761,80747,Peetz
COMPANY 1005,Pi43n6LG9D64nLbj8uPFZxmGIkzUhElwo2Q,0108715988363032850,4,20130312173212,0516,USD,235.38,2579423742258675,87004,Bernalillo
COMPANY 1006,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8974946655923602276,2,20130312173212,0413,USD,35.99,1612044597539055,38365,Pickwick Dam
COMPANY 1007,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7767405727627944755,4,20130312173212,1213,USD,6281.67,1544833644827191,41127,Camp Dix
COMPANY 1008,nzrdKarjAlT7RsJ2YmKcyBpcPZQhSBQv8Kk,3208978274712682397,1,20130312173212,0215,USD,57.81,5320529018548196,10708,Bronxville
COMPANY 1009,Pi43n6LG9D64nLbj8uPFZxmGIkzUhElwo2Q,6074284237567144290,2,20130312173212,0616,USD,35.28,5168454052761506,33775,Seminole
COMPANY 1010,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4110399402784665433,0,20130312173212,1115,USD,32.19,4959093407575064,55470,Minneapolis
COMPANY 1011,Pi43n6LG9D64nLbj8uPFZxmGIkzUhElwo2Q,6162436339972736902,1,20130312173212,1017,USD,236.53,4554772628887650,80013,Aurora
COMPANY 1012,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2084506188438221747,3,20130312173212,0316,USD,2199.62,6580927259686090,23481,Carrsville
COMPANY 1013,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2796759293810763917,6,20130312173212,0115,USD,3194.85,8574610550236889,61554,Pekin
COMPANY 1014,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0812991180291514206,1,20130312173212,1015,USD,34.51,6326891488719311,29341,Gaffney
COMPANY 1015,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1217600192800031285,6,20130312173212,0813,USD,29.52,7564025973663321,12477,Saugerties
COMPANY 1016,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0890376159913641295,5,20130312173212,1217,USD,161.53,6580927259686090,23481,Carrsville
COMPANY 1017,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0654070089269259088,0,20130312173212,0913,USD,241.25,4171878774491555,34268,Nocatee
COMPANY 1018,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9733695208131014765,5,20130312173212,1213,USD,4.92,4978913032602467,69155,Paxton
COMPANY 1019,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0602851179656456517,3,20130312173212,0814,USD,46.86,4528177340801565,80457,Kittredge
COMPANY 1020,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2232020643638863261,3,20130312173212,0114,USD,15.50,6581432968742488,77022,Houston
COMPANY 1021,JGudv50ThZhzaAz1s2EhbtIg8qHLXlnHfIg,2752625220529873161,5,20130312173212,1015,USD,44.51,2594400397085503,76652,Kopperl
COMPANY 1022,3CCKK8FE3rP7N5Oe98mKRT2H6J7QKlOInGj,4974257299505372156,3,20130312173212,0313,USD,4.76,1875191035656903,67625,Bogue
COMPANY 1023,PpuUOHSu7tKQxqfyTivpobVED1DxKMloIbQ,6151546457238681417,6,20130312173212,0515,USD,34.42,0937206570707233,94706,Albany
COMPANY 1024,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8650887598206109447,6,20130312173212,0514,USD,1679.42,6305840292155499,60104,Bellwood
COMPANY 1025,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8793986937246563481,3,20130312173212,0513,USD,1302.67,1172166251491183,28663,Piney Creek
COMPANY 1026,xecV3JeeR8f4rHmi4VSSB8xft1C4fGmsmff,5495571077030209984,2,20130312173212,0914,USD,4428.75,1044477709795559,0146,Washington
COMPANY 1027,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1160967011284725364,1,20130312173212,1015,USD,5.48,6507191672216210,85076,Phoenix
COMPANY 1028,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8731586070623459512,0,20130312173212,1017,USD,939.01,7622124145844387,49555,Grand Rapids
COMPANY 1029,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0971311811303003240,5,20130312173212,0614,USD,204.20,4119305573039319,50042,Brayton
COMPANY 1030,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9988044760847675542,2,20130312173212,1015,USD,12.36,4219245862513973,14511,Mumford
COMPANY 1031,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6038523111560893531,6,20130312173212,1216,USD,181.88,0164325902010173,73772,Watonga
COMPANY 1032,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1376756500720727027,6,20130312173212,1117,USD,44.72,9562859439056363,28303,Fayetteville
COMPANY 1033,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7540401905691452579,2,20130312173212,0415,USD,249.91,4978913032602467,69155,Paxton
COMPANY 1034,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,7576441668449536406,1,20130312173212,1215,USD,94.19,7572975653048555,62674,Palmyra
COMPANY 1035,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1717329372222894579,2,20130312173212,0617,USD,40.36,3848046032694137,27985,Winfall
COMPANY 1036,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8280556283078170969,3,20130312173212,0213,USD,32.50,4219245862513973,14511,Mumford
COMPANY 1037,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9220301446864805837,3,20130312173212,0116,USD,108.05,7502187155856794,12042,Climax
COMPANY 1038,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1267793564203407605,5,20130312173212,0115,USD,317.95,3393959959748003,65803,Springfield
COMPANY 1039,ToR4KQIU6YgWSoU2Iz2fhOckccJRSJTAezJ,4146135839379281159,2,20130312173212,1114,USD,121.68,1413923450701573,05346,Putney
COMPANY 1040,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,4143946990488901816,2,20130312173212,0316,USD,26.48,8533453518934412,26332,Bristol
COMPANY 1041,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0577583448686892794,5,20130312173212,0216,USD,5.01,8404907230216769,50434,Fertile
COMPANY 1042,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9392598678939349214,6,20130312173212,0315,USD,204.08,2894037993518040,71150,Shreveport
COMPANY 1043,1Dt1fDksffCnC9SgPTsQICCAcVCsOUOrq1a,3796619796628554596,1,20130312173212,0416,USD,12682.48,5752788078088319,01115,Springfield
COMPANY 1044,qBeZDKXaeyaJXVEHuB4RUuULbU5X1SGhNSH,1830028692493579255,2,20130312173212,0415,USD,86.25,9810095176114035,32735,Grand Island
COMPANY 1045,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5371617870830892831,2,20130312173212,0913,USD,10.97,1172166251491183,28663,Piney Creek
COMPANY 1046,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4166469013612371883,1,20130312173212,0616,USD,3403.26,6380663077854803,27929,Currituck
COMPANY 1047,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6283026616146408428,2,20130312173212,0117,USD,11.23,1472144565316973,67756,Saint Francis
COMPANY 1048,9XGDirhiN2UPnJ9w5GqmISM2QXe1Coav3Fq,2281299988429412187,5,20130312173212,0317,USD,148.48,5336541949250878,28508,Albertson
COMPANY 1049,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,4629183792299893603,4,20130312173212,0414,USD,323.39,4528177340801565,80457,Kittredge
COMPANY 1050,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,2956947040733116507,3,20130312173212,0613,USD,34.67,0788405528868545,99779,Tetlin
COMPANY 1051,EFrI6Z2N7oMU4Ef0N5aBT580Fn1KMG7HVNy,8088854665146975883,4,20130312173212,0714,USD,2.61,4523869978324511,27697,Raleigh
COMPANY 1052,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1173809848393878832,3,20130312173212,0616,USD,48.98,6871027833256174,71334,Ferriday
COMPANY 1053,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9893578802740676029,0,20130312173212,1115,USD,262.77,3999172365581471,47849,Fairbanks
COMPANY 1054,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0656916698479942713,6,20130312173212,1014,USD,120.70,4329139586824938,61273,Orion
COMPANY 1055,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0853229292653782269,0,20130312173212,0416,USD,2785.78,7729610315938055,03293,Woodstock
COMPANY 1056,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0112344651326802580,1,20130312173212,1116,USD,12.84,6580927259686090,23481,Carrsville
COMPANY 1057,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8580931405258665151,3,20130312173212,1213,USD,30.42,8533453518934412,26332,Bristol
COMPANY 1058,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9534318861507113673,3,20130312173212,0916,USD,23.75,8076298592042797,14620,Rochester
COMPANY 1059,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4667399397973471937,1,20130312173212,1214,USD,3.62,3999172365581471,47849,Fairbanks
COMPANY 1060,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5596223815005660064,2,20130312173212,0113,USD,3.06,0663011190577329,18224,Freeland
COMPANY 1061,jyty4OjpWOKg3eraZrTX5uxs6CwHAqIeqTI,6187758168876705866,2,20130312173212,0415,USD,256.73,3215139116409679,44081,Perry
COMPANY 1062,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,8865359175883329880,1,20130312173212,0617,USD,27.98,9731293893602088,61103,Rockford
COMPANY 1063,KW6MS0k9OhaTzuS96bIKzZinoVGnIEihmU9,5711200438943595611,6,20130312173212,1114,USD,19.19,3146743804243225,16101,New Castle
COMPANY 1064,D6RJPwyuLXoLqQRQcOcouJ26KGxJSf6hgbu,2902672912405338316,2,20130312173212,0115,USD,36.34,4399220483805063,15952,Salix
COMPANY 1065,5u8XbeUfjpHajfPfaR3oJevLHevXYvfJK9l,9723050498636412404,0,20130312173212,0613,USD,42.00,8062538132784832,60155,Broadview
COMPANY 1066,nFEVNl0mIlBrvKiT1zat6E9EIxK5F0mTmkJ,5438233236796604850,4,20130312173212,0415,USD,41.92,4664700873748436,18690,Dallas
COMPANY 1067,dFpOKi9FSeEKa7cEH8fwRvWeXFRCzmuRt5n,7988883962776783299,6,20130312173212,0815,USD,13.04,3051773616416731,15289,Pittsburgh
COMPANY 1068,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5711561961393145821,2,20130312173212,0215,USD,6.25,3594534131211228,40017,Defoe
COMPANY 1069,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9019427338820291438,6,20130312173212,0617,USD,10014.47,7124513979990553,78767,Austin
COMPANY 1070,rhn5LP76uA9m5GKwFwJEm9fJwGiyuh1lT6j,4686392872845636899,3,20130312173212,0813,USD,40.08,7103086753755122,30627,Carlton
COMPANY 1071,OM3eqjHMcfFSlwiWJ7ZKNYBina3ZBK8IJWM,3476226984366372178,6,20130312173212,0715,USD,12.08,5224205814758122,68054,Richfield
COMPANY 1072,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9050227094164182227,2,20130312173212,0615,USD,31.21,3848046032694137,27985,Winfall
COMPANY 1073,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4289800031719287553,0,20130312173212,1013,USD,11.05,4171878774491555,34268,Nocatee
COMPANY 1074,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5738909148162572960,0,20130312173212,0314,USD,18.92,7085230264644732,23517,Norfolk
COMPANY 1075,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1575062206238017684,0,20130312173212,0415,USD,150.53,4171878774491555,34268,Nocatee
COMPANY 1076,G8xs5VVK4piRWktAm0VnpolDj1VHSZR4CMs,8337322049004961483,3,20130312173212,0715,USD,97.21,8484846836794150,73460,Tishomingo
COMPANY 1077,kqZpQTVdMsJepPMkUyqJDF7ljSpG9yNjGjZ,7344532424902649491,1,20130312173212,0415,USD,34.99,0620064874558450,60966,Sheldon
COMPANY 1078,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6840312129867167818,5,20130312173212,0913,USD,175.19,0475332198978230,83415,Idaho Falls
COMPANY 1079,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7357370981316414520,0,20130312173212,0113,USD,5.98,8076298592042797,14620,Rochester
COMPANY 1080,zw0OhF8h9CkInlIQLxwzfmV0VpkkN2GzxWP,0840399309151366862,1,20130312173212,1215,USD,15.50,3106568820238300,19117,Philadelphia
COMPANY 1081,GxEnBmBcnYNenZEuVzga7n8TQlpPoM0wWNW,0487380633756004359,5,20130312173212,0715,USD,71.21,4905123908483149,19931,Bethel
COMPANY 1082,Hrj58wEQ0TVQrBYBVVSAZOlilRla9mRLQaK,6453060734391491738,3,20130312173212,1216,USD,147.95,6166656926946187,47715,Evansville
COMPANY 1083,OFp6pKTMg26n1iiFY00M9uSqh9ZfMxMBRf1,7511183582606155901,3,20130312173212,0217,USD,334.00,5710655970445156,56118,Bingham Lake
COMPANY 1084,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4095831384066134380,0,20130312173212,0914,USD,282.20,3848046032694137,27985,Winfall
COMPANY 1085,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8680323984930846361,2,20130312173212,0615,USD,16.06,5348668176900788,59007,Bearcreek
COMPANY 1086,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2295942104526232550,5,20130312173212,0116,USD,38.79,4959093407575064,55470,Minneapolis
COMPANY 1087,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7234213948948039385,5,20130312173212,0613,USD,260.10,6840336226865289,05036,Brookfield
COMPANY 1088,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2462470950723306296,6,20130312173212,0516,USD,48.74,4959093407575064,55470,Minneapolis
COMPANY 1089,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0358081584492911521,4,20130312173212,1216,USD,12.90,6326891488719311,29341,Gaffney
COMPANY 1090,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3213200396132791181,6,20130312173212,0115,USD,7.80,2709810859281244,63702,Cape Girardeau
COMPANY 1091,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9027614186267312553,6,20130312173212,0215,USD,39.43,8298207485830622,29410,Charleston
COMPANY 1092,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3813210525801683037,2,20130312173212,0616,USD,31.46,2894037993518040,71150,Shreveport
COMPANY 1093,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7594573231356740863,0,20130312173212,0114,USD,49.15,7124513979990553,78767,Austin
COMPANY 1094,O5XUL2xivTzSGfUlKlTk6SM9sMjQG2qCBBn,1932312191587971022,0,20130312173212,1214,USD,17.48,6883875837829002,65666,Hardenville
COMPANY 1095,oQi4zjcAmkoGKHGmNvMrM2hNwqcJTzqRG1N,8591940485502555632,2,20130312173212,0113,USD,41.86,5656434011994520,30018,Jersey
COMPANY 1096,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,5447366918093359083,6,20130312173212,0414,USD,176.29,3000361962155663,60190,Winfield
COMPANY 1097,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1188790341261529963,2,20130312173212,1015,USD,35.91,7572975653048555,62674,Palmyra
COMPANY 1098,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8370963681136728984,5,20130312173212,0313,USD,45.73,1544833644827191,41127,Camp Dix
COMPANY 1099,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3057492029496013368,2,20130312173212,0815,USD,270.43,1755418835226678,22508,Locust Grove
COMPANY 1100,i2NaqUBru7XaRpZqiasZ0mfN8v4LAfE876Y,6520102165695769707,3,20130312173212,0113,USD,1.53,6611388518160170,24886,Superior
COMPANY 1101,9XGDirhiN2UPnJ9w5GqmISM2QXe1Coav3Fq,8079351658884872296,0,20130312173212,0316,USD,46.07,9513831161363115,34739,Kenansville
COMPANY 1102,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6771412028962605198,3,20130312173212,0817,USD,36.64,7825571067186733,18085,Tatamy
COMPANY 1103,PuIoZgcep9tR4KY1zCHWFJ6cl2L32j3W1rC,5045358031583588692,6,20130312173212,1214,USD,245.85,0860974107737087,70755,Livonia
COMPANY 1104,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9902632676678223325,4,20130312173212,1217,USD,16.13,6653420701227848,49825,Eben Junction
COMPANY 1105,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8402493200819266127,5,20130312173212,0613,USD,42.53,1345365808732192,28391,Stedman
COMPANY 1106,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7873585103355192334,3,20130312173212,0913,USD,5.82,1262434207146604,85201,Mesa
COMPANY 1107,1RevXoq1TDscI6qUIuPkbKwS5JWqzjm5JKL,8757063236763958970,4,20130312173212,0713,USD,28.43,7127758809388259,94922,Bodega
COMPANY 1108,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7072205679213143335,3,20130312173212,0613,USD,15.93,0663011190577329,18224,Freeland
COMPANY 1109,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3373675858936816644,3,20130312173212,1116,USD,307.61,1861218392021391,97423,Coquille
COMPANY 1110,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3125250467399821529,0,20130312173212,0413,USD,2.89,7572975653048555,62674,Palmyra
COMPANY 1111,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8476151308941089828,3,20130312173212,1116,USD,148.18,0788405528868545,99779,Tetlin
COMPANY 1112,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,2392249300203994020,4,20130312173212,0713,USD,5.60,0164325902010173,73772,Watonga
COMPANY 1113,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2634983850236661591,3,20130312173212,0217,USD,14.91,4329139586824938,61273,Orion
COMPANY 1114,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8677589121919786124,0,20130312173212,0214,USD,9.74,4119305573039319,50042,Brayton
COMPANY 1115,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,1792484935920023380,2,20130312173212,0514,USD,251.95,7622124145844387,49555,Grand Rapids
COMPANY 1116,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,6778330751290721685,1,20130312173212,0214,USD,278.57,3594534131211228,40017,Defoe
COMPANY 1117,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4447144353491250222,6,20130312173212,0317,USD,598.11,6581432968742488,77022,Houston
COMPANY 1118,JGudv50ThZhzaAz1s2EhbtIg8qHLXlnHfIg,8024682435277883862,4,20130312173212,0815,USD,46.91,3715494861379326,74653,Tonkawa
COMPANY 1119,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6560043460818758843,0,20130312173212,0417,USD,2.12,9562859439056363,28303,Fayetteville
COMPANY 1120,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8294528470792931416,1,20130312173212,0817,USD,105.88,1345365808732192,28391,Stedman
COMPANY 1121,G0bQMQf0SXXBFEh1RmUs8dfM5aBriXd4TGc,7390663742378174933,5,20130312173212,0213,USD,4791.77,3605867961020861,23076,Hudgins
COMPANY 1122,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0620529864599103840,6,20130312173212,0515,USD,14.49,6581432968742488,77022,Houston
COMPANY 1123,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4749052494826481139,2,20130312173212,0116,USD,23.45,0840464643840093,54950,Marion
COMPANY 1124,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5344926597892256134,3,20130312173212,1015,USD,343.61,8533453518934412,26332,Bristol
COMPANY 1125,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4266104464631994677,6,20130312173212,0815,USD,155.60,8574610550236889,61554,Pekin
COMPANY 1126,qJwr1zk7TpCOUtF1zBlZmUQHHxWduRrczUc,4839077011654449173,4,20130312173212,0115,USD,4926.43,1068171433866493,35266,Birmingham
COMPANY 1127,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6530375828043198369,1,20130312173212,0813,USD,263.87,4959093407575064,55470,Minneapolis
COMPANY 1128,g6vtmaWp0CdIPEaeWfAeeu576BE7IuDk9H5,3158857995580396402,4,20130312173212,0415,USD,29.37,0497135571326680,85739,Tucson
COMPANY 1129,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3681451231148812508,2,20130312173212,1017,USD,48.16,6840336226865289,05036,Brookfield
COMPANY 1130,p6zEakyqulesyFWLAaMtYcZfwEDdNbMiKu5,8714028921402603464,1,20130312173212,1216,USD,164.55,6102034817204029,48623,Freeland
COMPANY 1131,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,8976422895065103321,6,20130312173212,0616,USD,24.07,3393959959748003,65803,Springfield
COMPANY 1132,22UxXy2CCqTQWLJdPhKda2Hx59XX4LfRsgU,0177444272350957592,2,20130312173212,0913,USD,40.83,5831704232105292,47229,Crothersville
COMPANY 1133,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5462112746551069447,3,20130312173212,0116,USD,123.31,8404907230216769,50434,Fertile
COMPANY 1134,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,5704727937577764214,3,20130312173212,1015,USD,10.96,4965480041977707,06785,South Kent
COMPANY 1135,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0430284417224321982,2,20130312173212,0617,USD,933.57,9454569383851930,50981,Des Moines
COMPANY 1136,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5412813161697038983,4,20130312173212,0817,USD,1011.46,6840336226865289,05036,Brookfield
COMPANY 1137,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5431592165850148286,1,20130312173212,0515,USD,47.58,8977715276967672,47371,Portland
COMPANY 1138,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,5282034527051967582,6,20130312173212,0617,USD,45.49,6507191672216210,85076,Phoenix
COMPANY 1139,kqZpQTVdMsJepPMkUyqJDF7ljSpG9yNjGjZ,7020960287013506445,3,20130312173212,0616,USD,87.24,0208188017430090,46283,Indianapolis
COMPANY 1140,pFMdIKpCYl7D2jRV2kOINlpWPZKT2ml5FQd,1013339735553329833,6,20130312173212,1014,USD,0.63,2161217445789814,83616,Eagle
COMPANY 1141,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0535299123801345204,1,20130312173212,0815,USD,34.92,3719512711069158,65401,Rolla
COMPANY 1142,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0713632198499597390,3,20130312173212,0715,USD,10.19,8977715276967672,47371,Portland
COMPANY 1143,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,1126170697405420158,4,20130312173212,0913,USD,122.21,1262434207146604,85201,Mesa
COMPANY 1144,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9294248705110264605,1,20130312173212,1117,USD,266.07,2894037993518040,71150,Shreveport
COMPANY 1145,Btsejz5xahSEepjh18A4uPjdyWdffXqswIq,3134429467195855313,2,20130312173212,1013,USD,211.19,9639841140274305,81649,Red Cliff
COMPANY 1146,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,2165560055460986325,6,20130312173212,0217,USD,30.08,2894037993518040,71150,Shreveport
COMPANY 1147,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,7392745808181349094,5,20130312173212,0614,USD,200.43,7990128514664137,12847,Long Lake
COMPANY 1148,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,9557403689846149450,6,20130312173212,0913,USD,133.62,8574610550236889,61554,Pekin
COMPANY 1149,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4366598250614987874,6,20130312173212,0815,USD,1506.36,8838153543659549,04053,Merepoint
